340.277	-167.0536
340.654	-167.0536
341.032	-167.0536
341.409	-228.705
341.786	-136.956
342.163	-111.7129
342.54	-73.8482
342.917	-61.7121
343.293	-108.3148
343.67	-119.48
344.047	-12.6822
344.424	-0.5461
344.8	-89.8679
345.177	-31.6146
345.554	-35.9836
345.93	43.1439
346.307	116.446
346.683	40.7167
347.06	81.494
347.436	169.3594
347.813	194.6025
348.189	127.6112
348.565	146.5435
348.941	1178.113
349.318	3609.2188
349.694	3618.9277
350.07	3498.5374
350.446	3305.816
350.822	3432.517
351.198	8618.0345
351.574	4113.1101
351.95	4150.4893
352.326	4402.435
352.702	4523.3107
353.078	5174.2917
353.453	7064.6123
353.829	10860.7879
354.205	16172.0355
354.581	22983.3065
354.956	26684.8204
355.332	23155.1539
355.707	16412.3305
356.083	14922.0161
356.458	19779.3732
356.834	28982.429
357.209	45753.0782
357.584	62761.1098
357.96	63164.5141
358.335	63164.5141
358.71	63164.5141
359.085	63164.5141
359.46	56026.0535
359.835	33216.4754
360.211	36234.969
360.586	52762.896
360.96	63164.5141
361.335	63164.5141
361.71	63164.5141
362.085	63164.5141
362.46	63164.5141
362.835	63164.5141
363.209	63164.5141
363.584	63164.5141
363.959	34930.5798
364.333	15865.7201
364.708	10170.9713
365.082	7631.126
365.457	6194.6959
365.831	5216.0399
366.206	6734.9955
366.58	4317.4822
366.954	3970.3894
367.329	4051.9441
367.703	4516.5144
368.077	5507.792
368.451	6799.5597
368.825	8990.3704
369.2	9615.6229
369.574	8126.2793
369.948	5986.4402
370.321	6012.6542
370.695	8362.2053
371.069	13095.2887
371.443	19283.7344
371.817	26742.1029
372.191	26671.228
372.564	20112.8735
372.938	10375.3434
373.312	7618.5044
373.685	7513.6484
374.059	9855.9179
374.432	16351.65
374.806	28730.9688
375.179	44560.8267
375.553	61002.3445
375.926	63164.5141
376.299	63164.5141
376.672	44719.0815
377.046	19571.1175
377.419	14533.1751
377.792	16159.8994
378.165	23081.8518
378.538	35458.7433
378.911	54375.5424
379.284	63164.5141
379.657	63164.5141
380.03	63164.5141
380.403	63164.5141
380.776	63164.5141
381.148	63164.5141
381.521	36713.1318
381.894	16511.8467
382.266	14306.958
382.639	17704.0982
383.012	25563.9292
383.384	40887.4685
383.757	60071.2621
384.129	63164.5141
384.501	63164.5141
384.874	63164.5141
385.246	63164.5141
385.618	63164.5141
385.991	63164.5141
386.363	55389.1504
386.735	17748.7591
387.107	8494.7317
387.479	5604.8809
387.851	4823.3153
388.223	4779.6253
388.595	5734.0091
388.967	7619.4753
389.339	10443.3057
389.711	14639.9729
390.083	20643.9498
390.454	26161.0259
390.826	24813.9175
