297.849	-2197.8849
297.92	-2197.8849
297.991	-2197.8849
298.062	-2186.1823
298.133	58.0989
298.204	-339.4996
298.275	-254.3626
298.346	197.3608
298.417	205.2601
298.488	-204.6262
298.559	-138.5061
298.63	731.2955
298.701	-184.4391
298.772	-58.0502
298.843	-399.1832
298.914	-115.9784
298.985	560.729
299.056	43.178
299.127	462.719
299.198	-577.6491
299.268	430.8292
299.339	345.1071
299.41	133.2886
299.481	647.9139
299.552	182.4399
299.623	196.1905
299.694	519.7696
299.765	-113.3453
299.836	-187.3648
299.907	490.5129
299.977	63.3651
300.048	44.6408
300.119	118.9529
300.19	303.8552
300.261	339.8409
300.332	93.4995
300.402	208.4783
300.473	222.5216
300.544	5.7294
300.615	-89.94
300.686	245.3418
300.756	-241.7822
300.827	337.5004
300.898	-312.876
300.969	48.1516
301.04	-0.4145
301.11	57.5138
301.181	-131.777
301.252	350.6659
301.323	101.1063
301.393	-168.6405
301.464	150.5501
301.535	161.0825
301.606	191.2169
301.676	-78.8224
301.747	-13.2874
301.818	768.7441
301.888	501.923
301.959	505.1412
302.03	-229.4944
302.1	104.3245
302.171	19.4801
302.242	546.1006
302.312	-177.1249
302.383	259.0924
302.454	18.3098
302.524	34.401
302.595	-194.3864
302.666	403.3279
302.736	150.8427
302.807	571.2614
302.878	151.4278
302.948	-48.3955
303.019	420.2968
303.089	343.3517
303.16	37.6192
303.231	-67.7049
303.301	499.2899
303.372	70.3867
303.442	306.4883
303.513	73.3124
303.583	54.003
303.654	332.2342
303.724	39.9598
303.795	500.7527
303.866	271.0877
303.936	168.9818
304.007	853.8811
304.077	-327.7969
304.148	152.3055
304.218	266.4066
304.289	272.2579
304.359	-292.1037
304.43	-316.6794
304.5	343.3517
304.57	402.7428
304.641	13.6287
304.711	219.0108
304.782	851.5405
304.852	451.6015
304.923	445.4576
304.993	137.3846
305.064	647.9139
305.134	447.7981
305.204	527.9615
305.275	343.0591
305.345	297.1261
305.416	591.4485
305.486	175.4183
305.556	38.4969
305.627	517.7216
305.697	409.4718
305.768	137.092
305.838	269.0397
305.908	598.4701
305.979	217.5479
306.049	583.2566
306.119	447.5056
306.19	423.5151
306.26	366.7571
306.33	520.3547
306.401	154.9386
306.471	597.5924
306.541	-146.4054
306.611	573.3093
306.682	80.9191
306.752	795.0751
306.822	431.4144
306.893	202.3344
306.963	1.6335
307.033	437.5583
307.103	31.1828
307.174	350.6659
307.244	66.8759
307.314	888.6965
307.384	686.5328
307.455	412.6901
307.525	-59.2204
307.595	734.5137
307.665	111.3461
307.735	276.3539
307.806	-46.6401
307.876	-69.1677
307.946	102.5691
308.016	397.7692
308.086	436.388
308.156	127.1447
308.227	343.0591
308.297	474.1291
308.367	247.3897
308.437	639.4295
308.507	321.9943
308.577	-10.0692
308.647	-35.2299
308.717	290.1045
308.788	38.4969
308.858	381.9706
308.928	474.7143
308.998	58.6841
309.068	-26.7455
309.138	491.098
309.208	138.2623
309.278	141.4805
309.348	78.5786
309.418	572.7242
309.488	204.9675
309.558	846.5669
309.628	535.5682
309.698	202.0419
309.768	296.541
309.838	-44.0069
309.908	534.1054
309.978	560.4364
310.048	583.5492
310.118	197.9459
310.188	467.1075
310.258	472.0812
310.328	347.1551
310.398	819.3582
310.468	551.0743
310.538	603.7363
310.608	929.6559
310.678	718.7151
310.748	1174.5345
310.818	1121.5798
310.888	1036.4429
310.958	824.9169
311.028	1201.1581
311.098	1040.8314
311.168	1332.8132
311.237	1430.238
311.307	719.8854
311.377	852.4182
311.447	967.1045
311.517	1310.2855
311.587	1200.5729
311.657	1317.5997
311.727	1785.1217
311.796	1732.4597
311.866	2072.1299
311.936	1438.4299
312.006	1797.7021
312.076	1816.7189
312.146	1898.6377
312.215	1894.5418
312.285	2599.6281
312.355	3775.4548
312.425	4153.4513
312.495	3815.5364
312.564	3160.479
312.634	2682.7172
312.704	1549.6053
312.774	982.9031
312.843	871.1425
312.913	868.5094
312.983	1468.5643
313.053	833.9865
313.122	1064.5293
313.192	1432.5785
313.262	1517.1304
313.331	1715.1982
313.401	2219.2911
313.471	2463.2919
313.541	2788.6264
313.61	3733.0326
313.68	4212.2572
313.75	4499.558
313.819	5321.9637
313.889	5177.1431
313.959	5295.9253
314.028	5526.1755
314.098	5319.6232
314.168	6446.8837
314.237	9421.1195
314.307	11111.5714
314.376	11732.6911
314.446	10598.1164
314.516	9084.96
314.585	6009.7887
