index,mean energies,mean magnetisations
7349,-299.937,0.999856
7350,-299.937,0.999856
7351,-299.937,0.999856
7352,-299.937,0.999856
7353,-299.937,0.999856
7354,-299.937,0.999856
7355,-299.937,0.999856
7356,-299.937,0.999856
7357,-299.937,0.999856
7358,-299.937,0.999856
7359,-299.937,0.999856
7360,-299.937,0.999856
7361,-299.937,0.999856
7362,-299.937,0.999856
7363,-299.937,0.999856
7364,-299.937,0.999856
7365,-299.937,0.999856
7366,-299.937,0.999856
7367,-299.937,0.999856
7368,-299.937,0.999856
7369,-299.937,0.999856
7370,-299.937,0.999856
7371,-299.937,0.999856
7372,-299.937,0.999856
7373,-299.937,0.999856
7374,-299.937,0.999856
7375,-299.937,0.999856
7376,-299.937,0.999856
7377,-299.937,0.999856
7378,-299.937,0.999856
7379,-299.937,0.999856
7380,-299.937,0.999856
7381,-299.937,0.999856
7382,-299.937,0.999856
7383,-299.937,0.999856
7384,-299.937,0.999856
7385,-299.937,0.999856
7386,-299.937,0.999856
7387,-299.937,0.999856
7388,-299.937,0.999856
7389,-299.937,0.999856
7390,-299.937,0.999856
7391,-299.938,0.999857
7392,-299.938,0.999857
7393,-299.938,0.999857
7394,-299.938,0.999857
7395,-299.938,0.999857
7396,-299.938,0.999857
7397,-299.938,0.999857
7398,-299.938,0.999857
7399,-299.938,0.999857
7400,-299.936,0.999854
7401,-299.936,0.999854
7402,-299.936,0.999854
7403,-299.936,0.999854
7404,-299.936,0.999854
7405,-299.936,0.999854
7406,-299.936,0.999854
7407,-299.936,0.999854
7408,-299.936,0.999854
7409,-299.936,0.999854
7410,-299.936,0.999854
7411,-299.936,0.999854
7412,-299.936,0.999854
7413,-299.936,0.999854
7414,-299.936,0.999854
7415,-299.936,0.999854
7416,-299.936,0.999854
7417,-299.936,0.999854
7418,-299.936,0.999854
7419,-299.936,0.999854
7420,-299.936,0.999854
7421,-299.936,0.999854
7422,-299.936,0.999854
7423,-299.936,0.999854
7424,-299.936,0.999854
7425,-299.936,0.999854
7426,-299.936,0.999855
7427,-299.936,0.999855
7428,-299.936,0.999855
7429,-299.936,0.999855
7430,-299.936,0.999855
7431,-299.936,0.999855
7432,-299.936,0.999855
7433,-299.936,0.999855
7434,-299.936,0.999855
7435,-299.937,0.999855
7436,-299.937,0.999855
7437,-299.937,0.999855
7438,-299.937,0.999855
7439,-299.937,0.999855
7440,-299.937,0.999855
7441,-299.937,0.999855
7442,-299.937,0.999855
7443,-299.937,0.999855
7444,-299.937,0.999855
7445,-299.937,0.999855
7446,-299.937,0.999855
7447,-299.937,0.999855
7448,-299.937,0.999855
7449,-299.937,0.999855
7450,-299.937,0.999855
7451,-299.937,0.999855
7452,-299.937,0.999855
7453,-299.937,0.999855
7454,-299.937,0.999855
7455,-299.937,0.999855
7456,-299.937,0.999855
7457,-299.937,0.999855
7458,-299.937,0.999855
7459,-299.937,0.999855
7460,-299.937,0.999855
7461,-299.937,0.999855
7462,-299.937,0.999855
7463,-299.937,0.999855
7464,-299.937,0.999855
7465,-299.937,0.999855
7466,-299.937,0.999855
7467,-299.937,0.999855
7468,-299.937,0.999855
7469,-299.937,0.999855
7470,-299.937,0.999855
7471,-299.937,0.999855
7472,-299.937,0.999855
7473,-299.937,0.999855
7474,-299.937,0.999855
7475,-299.937,0.999855
7476,-299.937,0.999855
7477,-299.937,0.999855
7478,-299.937,0.999856
7479,-299.937,0.999856
7480,-299.937,0.999856
7481,-299.937,0.999856
7482,-299.937,0.999856
7483,-299.937,0.999856
7484,-299.937,0.999856
7485,-299.937,0.999856
7486,-299.937,0.999856
7487,-299.937,0.999856
7488,-299.937,0.999856
7489,-299.937,0.999856
7490,-299.937,0.999856
7491,-299.937,0.999856
7492,-299.937,0.999856
7493,-299.937,0.999856
7494,-299.937,0.999856
7495,-299.937,0.999856
7496,-299.937,0.999856
7497,-299.937,0.999856
7498,-299.937,0.999856
7499,-299.937,0.999856
7500,-299.937,0.999856
7501,-299.937,0.999856
7502,-299.937,0.999856
7503,-299.937,0.999856
7504,-299.937,0.999856
7505,-299.937,0.999856
7506,-299.937,0.999856
7507,-299.937,0.999856
7508,-299.937,0.999856
7509,-299.937,0.999856
7510,-299.937,0.999856
7511,-299.937,0.999856
7512,-299.937,0.999856
7513,-299.937,0.999856
7514,-299.937,0.999856
7515,-299.937,0.999856
7516,-299.937,0.999856
7517,-299.937,0.999856
7518,-299.937,0.999856
7519,-299.937,0.999856
7520,-299.937,0.999856
7521,-299.937,0.999856
7522,-299.937,0.999856
7523,-299.937,0.999856
7524,-299.937,0.999856
7525,-299.937,0.999856
7526,-299.937,0.999856
7527,-299.937,0.999856
7528,-299.937,0.999856
7529,-299.937,0.999856
7530,-299.937,0.999856
7531,-299.937,0.999857
7532,-299.937,0.999857
7533,-299.937,0.999857
7534,-299.937,0.999857
7535,-299.937,0.999857
7536,-299.937,0.999857
7537,-299.937,0.999857
7538,-299.937,0.999857
7539,-299.937,0.999857
7540,-299.937,0.999857
7541,-299.937,0.999857
7542,-299.937,0.999857
7543,-299.937,0.999857
7544,-299.937,0.999857
7545,-299.937,0.999857
7546,-299.937,0.999857
7547,-299.937,0.999857
7548,-299.937,0.999857
7549,-299.937,0.999857
7550,-299.937,0.999857
7551,-299.938,0.999857
7552,-299.938,0.999857
7553,-299.938,0.999857
7554,-299.938,0.999857
7555,-299.938,0.999857
7556,-299.938,0.999857
7557,-299.938,0.999857
7558,-299.938,0.999857
7559,-299.938,0.999857
7560,-299.938,0.999857
7561,-299.938,0.999857
7562,-299.938,0.999857
7563,-299.938,0.999857
7564,-299.938,0.999857
7565,-299.938,0.999857
7566,-299.938,0.999857
7567,-299.938,0.999857
7568,-299.938,0.999857
7569,-299.938,0.999857
7570,-299.938,0.999857
7571,-299.938,0.999857
7572,-299.938,0.999857
7573,-299.938,0.999857
7574,-299.938,0.999857
7575,-299.938,0.999857
7576,-299.938,0.999857
7577,-299.938,0.999857
7578,-299.938,0.999857
7579,-299.938,0.999857
7580,-299.938,0.999857
7581,-299.938,0.999857
7582,-299.938,0.999857
7583,-299.938,0.999857
7584,-299.938,0.999858
7585,-299.938,0.999858
7586,-299.938,0.999858
7587,-299.938,0.999858
7588,-299.938,0.999858
7589,-299.938,0.999858
7590,-299.938,0.999858
7591,-299.938,0.999858
7592,-299.938,0.999858
7593,-299.938,0.999858
7594,-299.938,0.999858
7595,-299.938,0.999858
7596,-299.938,0.999858
7597,-299.938,0.999858
7598,-299.938,0.999858
7599,-299.938,0.999858
7600,-299.938,0.999858
7601,-299.938,0.999858
7602,-299.938,0.999858
7603,-299.938,0.999858
7604,-299.938,0.999858
7605,-299.938,0.999858
7606,-299.938,0.999858
7607,-299.938,0.999858
7608,-299.938,0.999858
7609,-299.938,0.999858
7610,-299.938,0.999858
7611,-299.938,0.999858
7612,-299.938,0.999858
7613,-299.938,0.999858
7614,-299.938,0.999858
7615,-299.938,0.999858
7616,-299.938,0.999858
7617,-299.938,0.999858
7618,-299.938,0.999858
7619,-299.938,0.999858
7620,-299.938,0.999858
7621,-299.938,0.999858
7622,-299.938,0.999858
7623,-299.938,0.999858
7624,-299.938,0.999858
7625,-299.938,0.999858
7626,-299.938,0.999858
7627,-299.938,0.999858
7628,-299.938,0.999858
7629,-299.938,0.999858
7630,-299.938,0.999858
7631,-299.938,0.999858
7632,-299.938,0.999858
7633,-299.938,0.999858
7634,-299.938,0.999858
7635,-299.938,0.999858
7636,-299.938,0.999858
7637,-299.938,0.999858
7638,-299.938,0.999858
7639,-299.938,0.999859
7640,-299.938,0.999859
7641,-299.938,0.999859
7642,-299.938,0.999859
7643,-299.938,0.999859
7644,-299.938,0.999859
7645,-299.938,0.999859
7646,-299.938,0.999859
7647,-299.938,0.999859
7648,-299.938,0.999859
7649,-299.938,0.999859
7650,-299.938,0.999859
7651,-299.938,0.999859
7652,-299.938,0.999859
7653,-299.938,0.999859
7654,-299.938,0.999859
7655,-299.938,0.999859
7656,-299.938,0.999859
7657,-299.938,0.999859
7658,-299.938,0.999859
7659,-299.938,0.999859
7660,-299.938,0.999859
7661,-299.937,0.999856
7662,-299.937,0.999856
7663,-299.937,0.999856
7664,-299.937,0.999856
7665,-299.937,0.999856
7666,-299.937,0.999856
7667,-299.937,0.999856
7668,-299.937,0.999856
7669,-299.937,0.999856
7670,-299.937,0.999857
7671,-299.937,0.999857
7672,-299.937,0.999857
7673,-299.937,0.999857
7674,-299.937,0.999857
7675,-299.937,0.999857
7676,-299.937,0.999857
7677,-299.937,0.999857
7678,-299.937,0.999857
7679,-299.937,0.999857
7680,-299.937,0.999857
7681,-299.937,0.999857
7682,-299.937,0.999857
7683,-299.937,0.999857
7684,-299.937,0.999857
7685,-299.937,0.999857
7686,-299.937,0.999857
7687,-299.937,0.999857
7688,-299.937,0.999857
7689,-299.937,0.999857
7690,-299.937,0.999857
7691,-299.937,0.999857
7692,-299.937,0.999857
7693,-299.937,0.999857
7694,-299.937,0.999857
7695,-299.937,0.999857
7696,-299.937,0.999857
7697,-299.937,0.999857
7698,-299.937,0.999857
7699,-299.937,0.999857
7700,-299.937,0.999857
7701,-299.937,0.999857
7702,-299.937,0.999857
7703,-299.937,0.999857
7704,-299.937,0.999857
7705,-299.937,0.999857
7706,-299.937,0.999857
7707,-299.936,0.999855
7708,-299.936,0.999855
7709,-299.936,0.999855
7710,-299.936,0.999855
7711,-299.936,0.999855
7712,-299.936,0.999855
7713,-299.936,0.999855
7714,-299.936,0.999855
7715,-299.936,0.999855
7716,-299.936,0.999855
7717,-299.936,0.999855
7718,-299.936,0.999855
7719,-299.936,0.999855
7720,-299.936,0.999855
7721,-299.936,0.999855
7722,-299.936,0.999855
7723,-299.936,0.999855
7724,-299.936,0.999855
7725,-299.936,0.999855
7726,-299.936,0.999855
7727,-299.936,0.999855
7728,-299.936,0.999855
7729,-299.936,0.999855
7730,-299.936,0.999855
7731,-299.936,0.999855
7732,-299.936,0.999855
7733,-299.936,0.999855
7734,-299.936,0.999855
7735,-299.936,0.999855
7736,-299.936,0.999855
7737,-299.936,0.999855
7738,-299.936,0.999855
7739,-299.936,0.999855
7740,-299.936,0.999855
7741,-299.936,0.999855
7742,-299.936,0.999855
7743,-299.936,0.999855
7744,-299.936,0.999855
7745,-299.936,0.999855
7746,-299.936,0.999855
7747,-299.936,0.999855
7748,-299.936,0.999855
7749,-299.936,0.999855
7750,-299.937,0.999855
7751,-299.937,0.999855
7752,-299.937,0.999855
7753,-299.937,0.999855
7754,-299.937,0.999855
7755,-299.937,0.999856
7756,-299.937,0.999856
7757,-299.937,0.999856
7758,-299.937,0.999856
7759,-299.937,0.999856
7760,-299.937,0.999856
7761,-299.937,0.999856
7762,-299.937,0.999856
7763,-299.937,0.999856
7764,-299.937,0.999856
7765,-299.937,0.999856
7766,-299.937,0.999856
7767,-299.937,0.999856
7768,-299.937,0.999856
7769,-299.937,0.999856
7770,-299.937,0.999856
7771,-299.937,0.999856
7772,-299.937,0.999856
7773,-299.937,0.999856
7774,-299.937,0.999856
7775,-299.937,0.999856
7776,-299.937,0.999856
7777,-299.937,0.999856
7778,-299.937,0.999856
7779,-299.937,0.999856
7780,-299.937,0.999856
7781,-299.937,0.999856
7782,-299.937,0.999856
7783,-299.937,0.999856
7784,-299.937,0.999856
7785,-299.937,0.999856
7786,-299.937,0.999856
7787,-299.937,0.999856
7788,-299.937,0.999856
7789,-299.937,0.999856
7790,-299.937,0.999856
7791,-299.937,0.999856
7792,-299.937,0.999856
7793,-299.937,0.999856
7794,-299.936,0.999854
7795,-299.936,0.999854
7796,-299.936,0.999854
7797,-299.936,0.999854
7798,-299.936,0.999854
7799,-299.936,0.999854
7800,-299.936,0.999854
7801,-299.936,0.999854
7802,-299.936,0.999854
7803,-299.936,0.999854
7804,-299.936,0.999854
7805,-299.936,0.999854
7806,-299.936,0.999854
7807,-299.936,0.999854
7808,-299.936,0.999854
7809,-299.936,0.999854
7810,-299.936,0.999854
7811,-299.936,0.999854
7812,-299.936,0.999854
7813,-299.936,0.999854
7814,-299.936,0.999854
7815,-299.936,0.999854
7816,-299.936,0.999854
7817,-299.936,0.999854
7818,-299.936,0.999854
7819,-299.936,0.999854
7820,-299.936,0.999854
7821,-299.936,0.999854
7822,-299.936,0.999854
7823,-299.936,0.999854
7824,-299.936,0.999854
7825,-299.936,0.999854
7826,-299.936,0.999854
7827,-299.936,0.999854
7828,-299.936,0.999854
7829,-299.936,0.999854
7830,-299.936,0.999854
7831,-299.936,0.999854
7832,-299.936,0.999854
7833,-299.936,0.999854
7834,-299.936,0.999854
7835,-299.936,0.999854
7836,-299.936,0.999854
7837,-299.936,0.999854
7838,-299.936,0.999854
7839,-299.936,0.999855
7840,-299.936,0.999855
7841,-299.936,0.999855
7842,-299.936,0.999855
7843,-299.936,0.999855
7844,-299.936,0.999855
7845,-299.936,0.999855
7846,-299.936,0.999855
7847,-299.936,0.999855
7848,-299.936,0.999855
7849,-299.936,0.999855
7850,-299.936,0.999855
7851,-299.936,0.999855
7852,-299.936,0.999855
7853,-299.936,0.999855
7854,-299.936,0.999855
7855,-299.936,0.999855
7856,-299.936,0.999855
7857,-299.936,0.999855
7858,-299.936,0.999855
7859,-299.936,0.999855
7860,-299.936,0.999855
7861,-299.936,0.999855
7862,-299.936,0.999855
7863,-299.936,0.999855
7864,-299.936,0.999855
7865,-299.936,0.999855
7866,-299.936,0.999855
7867,-299.936,0.999855
7868,-299.936,0.999855
7869,-299.936,0.999855
7870,-299.936,0.999855
7871,-299.936,0.999855
7872,-299.936,0.999855
7873,-299.936,0.999855
7874,-299.936,0.999855
7875,-299.936,0.999855
7876,-299.936,0.999855
7877,-299.936,0.999855
7878,-299.936,0.999855
7879,-299.936,0.999855
7880,-299.936,0.999855
7881,-299.936,0.999855
7882,-299.936,0.999855
7883,-299.936,0.999855
7884,-299.936,0.999855
7885,-299.936,0.999855
7886,-299.936,0.999855
7887,-299.936,0.999855
7888,-299.936,0.999855
7889,-299.936,0.999855
7890,-299.936,0.999855
7891,-299.936,0.999855
7892,-299.936,0.999855
7893,-299.936,0.999856
7894,-299.936,0.999856
7895,-299.936,0.999856
7896,-299.936,0.999856
7897,-299.936,0.999856
7898,-299.936,0.999856
7899,-299.936,0.999856
7900,-299.936,0.999856
7901,-299.936,0.999856
7902,-299.936,0.999856
7903,-299.936,0.999856
7904,-299.936,0.999856
7905,-299.936,0.999856
7906,-299.936,0.999856
7907,-299.937,0.999856
7908,-299.937,0.999856
7909,-299.937,0.999856
7910,-299.937,0.999856
7911,-299.937,0.999856
7912,-299.937,0.999856
7913,-299.937,0.999856
7914,-299.937,0.999856
7915,-299.937,0.999856
7916,-299.937,0.999856
7917,-299.937,0.999856
7918,-299.937,0.999856
7919,-299.937,0.999856
7920,-299.937,0.999856
7921,-299.937,0.999856
7922,-299.937,0.999856
7923,-299.937,0.999856
7924,-299.937,0.999856
7925,-299.937,0.999856
7926,-299.937,0.999856
7927,-299.937,0.999856
7928,-299.937,0.999856
7929,-299.937,0.999856
7930,-299.937,0.999856
7931,-299.937,0.999856
7932,-299.937,0.999856
7933,-299.937,0.999856
7934,-299.937,0.999856
7935,-299.937,0.999856
7936,-299.937,0.999856
7937,-299.937,0.999856
7938,-299.937,0.999856
7939,-299.937,0.999856
7940,-299.937,0.999856
7941,-299.937,0.999856
7942,-299.937,0.999856
7943,-299.937,0.999856
7944,-299.937,0.999856
7945,-299.937,0.999856
7946,-299.936,0.999854
7947,-299.936,0.999854
7948,-299.936,0.999854
7949,-299.936,0.999854
7950,-299.936,0.999854
7951,-299.936,0.999854
7952,-299.936,0.999854
7953,-299.936,0.999854
7954,-299.936,0.999854
7955,-299.934,0.999852
7956,-299.934,0.999852
7957,-299.934,0.999852
7958,-299.934,0.999852
7959,-299.934,0.999852
7960,-299.934,0.999852
7961,-299.934,0.999852
7962,-299.934,0.999852
7963,-299.934,0.999852
7964,-299.934,0.999852
7965,-299.934,0.999852
7966,-299.934,0.999852
7967,-299.934,0.999852
7968,-299.934,0.999852
7969,-299.935,0.999852
7970,-299.935,0.999852
7971,-299.935,0.999852
7972,-299.935,0.999852
7973,-299.935,0.999852
7974,-299.935,0.999852
7975,-299.935,0.999852
7976,-299.935,0.999852
7977,-299.935,0.999852
7978,-299.935,0.999852
7979,-299.935,0.999852
7980,-299.935,0.999852
7981,-299.935,0.999852
7982,-299.935,0.999852
7983,-299.935,0.999852
7984,-299.935,0.999852
7985,-299.935,0.999852
7986,-299.935,0.999852
7987,-299.935,0.999852
7988,-299.935,0.999852
7989,-299.935,0.999852
7990,-299.935,0.999852
7991,-299.935,0.999852
7992,-299.935,0.999852
7993,-299.935,0.999852
7994,-299.935,0.999852
7995,-299.935,0.999852
7996,-299.935,0.999852
7997,-299.935,0.999852
7998,-299.935,0.999852
7999,-299.935,0.999852
8000,-299.935,0.999852
8001,-299.935,0.999852
8002,-299.935,0.999852
8003,-299.935,0.999852
8004,-299.935,0.999852
8005,-299.935,0.999853
8006,-299.935,0.999853
8007,-299.935,0.999853
8008,-299.935,0.999853
8009,-299.935,0.999853
8010,-299.935,0.999853
8011,-299.935,0.999853
8012,-299.935,0.999853
8013,-299.935,0.999853
8014,-299.935,0.999853
8015,-299.935,0.999853
8016,-299.935,0.999853
8017,-299.935,0.999853
8018,-299.935,0.999853
8019,-299.935,0.999853
8020,-299.935,0.999853
8021,-299.935,0.999853
8022,-299.935,0.999853
8023,-299.935,0.999853
8024,-299.935,0.999853
8025,-299.935,0.999853
8026,-299.935,0.999853
8027,-299.935,0.999853
8028,-299.935,0.999853
8029,-299.935,0.999853
8030,-299.935,0.999853
8031,-299.935,0.999853
8032,-299.935,0.999853
8033,-299.935,0.999853
8034,-299.935,0.999853
8035,-299.935,0.999853
8036,-299.935,0.999853
8037,-299.935,0.999853
8038,-299.935,0.999853
8039,-299.935,0.999853
8040,-299.935,0.999853
8041,-299.935,0.999853
8042,-299.935,0.999853
8043,-299.935,0.999853
8044,-299.935,0.999853
8045,-299.935,0.999853
8046,-299.935,0.999853
8047,-299.935,0.999853
8048,-299.935,0.999853
8049,-299.935,0.999853
8050,-299.935,0.999853
8051,-299.935,0.999853
8052,-299.935,0.999853
8053,-299.935,0.999853
8054,-299.935,0.999853
8055,-299.935,0.999853
8056,-299.935,0.999853
8057,-299.935,0.999853
8058,-299.935,0.999853
8059,-299.935,0.999853
8060,-299.935,0.999853
8061,-299.935,0.999854
8062,-299.935,0.999854
8063,-299.935,0.999854
8064,-299.935,0.999854
8065,-299.935,0.999854
8066,-299.935,0.999854
8067,-299.935,0.999854
8068,-299.935,0.999854
8069,-299.935,0.999854
8070,-299.935,0.999854
8071,-299.935,0.999854
8072,-299.935,0.999854
8073,-299.935,0.999854
8074,-299.935,0.999854
8075,-299.935,0.999854
8076,-299.935,0.999854
8077,-299.935,0.999854
8078,-299.935,0.999854
8079,-299.935,0.999854
8080,-299.935,0.999854
8081,-299.935,0.999854
8082,-299.935,0.999854
8083,-299.935,0.999854
8084,-299.935,0.999854
8085,-299.935,0.999854
8086,-299.935,0.999854
8087,-299.935,0.999854
8088,-299.935,0.999854
8089,-299.935,0.999854
8090,-299.935,0.999854
8091,-299.935,0.999854
8092,-299.935,0.999854
8093,-299.935,0.999854
8094,-299.936,0.999854
8095,-299.936,0.999854
8096,-299.936,0.999854
8097,-299.936,0.999854
8098,-299.936,0.999854
8099,-299.936,0.999854
8100,-299.936,0.999854
8101,-299.936,0.999854
8102,-299.936,0.999854
8103,-299.936,0.999854
8104,-299.936,0.999854
8105,-299.936,0.999854
8106,-299.936,0.999854
8107,-299.936,0.999854
8108,-299.936,0.999854
8109,-299.936,0.999854
8110,-299.936,0.999854
8111,-299.936,0.999854
8112,-299.936,0.999854
8113,-299.936,0.999854
8114,-299.936,0.999855
8115,-299.936,0.999855
8116,-299.934,0.999852
8117,-299.934,0.999852
8118,-299.934,0.999852
8119,-299.934,0.999852
8120,-299.934,0.999852
8121,-299.934,0.999852
8122,-299.935,0.999852
8123,-299.935,0.999852
8124,-299.935,0.999852
8125,-299.935,0.999852
8126,-299.935,0.999852
8127,-299.935,0.999852
8128,-299.935,0.999852
8129,-299.935,0.999852
8130,-299.935,0.999852
8131,-299.935,0.999852
8132,-299.935,0.999852
8133,-299.935,0.999852
8134,-299.935,0.999852
8135,-299.933,0.99985
8136,-299.933,0.99985
8137,-299.933,0.99985
8138,-299.933,0.99985
8139,-299.933,0.99985
8140,-299.933,0.99985
8141,-299.933,0.99985
8142,-299.933,0.99985
8143,-299.933,0.99985
8144,-299.933,0.99985
8145,-299.933,0.99985
8146,-299.933,0.99985
8147,-299.932,0.999848
8148,-299.932,0.999848
8149,-299.932,0.999848
8150,-299.932,0.999848
8151,-299.932,0.999848
8152,-299.932,0.999848
8153,-299.932,0.999848
8154,-299.932,0.999848
8155,-299.932,0.999848
8156,-299.932,0.999848
8157,-299.932,0.999848
8158,-299.932,0.999848
8159,-299.932,0.999848
8160,-299.932,0.999848
8161,-299.932,0.999848
8162,-299.932,0.999848
8163,-299.932,0.999848
8164,-299.932,0.999848
8165,-299.932,0.999848
8166,-299.932,0.999848
8167,-299.932,0.999848
8168,-299.932,0.999848
8169,-299.932,0.999848
8170,-299.932,0.999848
8171,-299.932,0.999848
8172,-299.932,0.999848
8173,-299.932,0.999848
8174,-299.932,0.999848
8175,-299.932,0.999848
8176,-299.932,0.999848
8177,-299.932,0.999848
8178,-299.932,0.999848
8179,-299.932,0.999848
8180,-299.933,0.999848
8181,-299.933,0.999848
8182,-299.933,0.999848
8183,-299.933,0.999848
8184,-299.933,0.999848
8185,-299.933,0.999848
8186,-299.933,0.999848
8187,-299.933,0.999848
8188,-299.933,0.999848
8189,-299.933,0.999848
8190,-299.933,0.999848
8191,-299.933,0.999849
8192,-299.933,0.999849
8193,-299.933,0.999849
8194,-299.931,0.999846
8195,-299.931,0.999846
8196,-299.931,0.999846
8197,-299.931,0.999846
8198,-299.931,0.999846
8199,-299.931,0.999846
8200,-299.931,0.999846
8201,-299.931,0.999846
8202,-299.931,0.999846
8203,-299.931,0.999846
8204,-299.931,0.999846
8205,-299.932,0.999846
8206,-299.932,0.999846
8207,-299.932,0.999846
8208,-299.932,0.999846
8209,-299.932,0.999846
8210,-299.932,0.999846
8211,-299.932,0.999846
8212,-299.932,0.999846
8213,-299.932,0.999847
8214,-299.932,0.999847
8215,-299.932,0.999847
8216,-299.932,0.999847
8217,-299.932,0.999847
8218,-299.932,0.999847
8219,-299.932,0.999847
8220,-299.932,0.999847
8221,-299.932,0.999847
8222,-299.932,0.999847
8223,-299.932,0.999847
8224,-299.932,0.999847
8225,-299.932,0.999847
8226,-299.932,0.999847
8227,-299.932,0.999847
8228,-299.932,0.999847
8229,-299.932,0.999847
8230,-299.932,0.999847
8231,-299.932,0.999847
8232,-299.932,0.999847
8233,-299.932,0.999847
8234,-299.932,0.999847
8235,-299.932,0.999847
8236,-299.932,0.999847
8237,-299.932,0.999847
8238,-299.932,0.999847
8239,-299.932,0.999847
8240,-299.932,0.999847
8241,-299.932,0.999847
8242,-299.932,0.999847
8243,-299.932,0.999847
8244,-299.932,0.999847
8245,-299.932,0.999847
8246,-299.932,0.999847
8247,-299.932,0.999847
8248,-299.932,0.999847
8249,-299.932,0.999847
8250,-299.932,0.999847
8251,-299.932,0.999847
8252,-299.932,0.999847
8253,-299.932,0.999847
8254,-299.932,0.999847
8255,-299.932,0.999847
8256,-299.932,0.999847
8257,-299.932,0.999847
8258,-299.932,0.999847
8259,-299.932,0.999847
8260,-299.932,0.999847
8261,-299.932,0.999847
8262,-299.932,0.999847
8263,-299.932,0.999847
8264,-299.932,0.999847
8265,-299.932,0.999847
8266,-299.932,0.999847
8267,-299.932,0.999847
8268,-299.932,0.999848
8269,-299.932,0.999848
8270,-299.932,0.999848
8271,-299.932,0.999848
8272,-299.932,0.999848
8273,-299.932,0.999848
8274,-299.932,0.999848
8275,-299.932,0.999848
8276,-299.932,0.999848
8277,-299.932,0.999848
8278,-299.932,0.999848
8279,-299.932,0.999848
8280,-299.932,0.999848
8281,-299.932,0.999848
8282,-299.932,0.999848
8283,-299.932,0.999848
8284,-299.932,0.999848
8285,-299.932,0.999848
8286,-299.932,0.999848
8287,-299.932,0.999848
8288,-299.932,0.999848
8289,-299.932,0.999848
8290,-299.932,0.999848
8291,-299.932,0.999848
8292,-299.932,0.999848
8293,-299.932,0.999848
8294,-299.932,0.999848
8295,-299.932,0.999848
8296,-299.932,0.999848
8297,-299.932,0.999848
8298,-299.932,0.999848
8299,-299.932,0.999848
8300,-299.932,0.999848
8301,-299.932,0.999848
8302,-299.932,0.999848
8303,-299.932,0.999848
8304,-299.932,0.999848
8305,-299.932,0.999848
8306,-299.932,0.999848
8307,-299.932,0.999848
8308,-299.932,0.999848
8309,-299.932,0.999848
8310,-299.932,0.999848
8311,-299.932,0.999848
8312,-299.932,0.999848
8313,-299.932,0.999848
8314,-299.932,0.999848
8315,-299.932,0.999848
8316,-299.932,0.999848
8317,-299.932,0.999848
8318,-299.932,0.999848
8319,-299.932,0.999848
8320,-299.932,0.999848
8321,-299.932,0.999848
8322,-299.932,0.999848
8323,-299.932,0.999849
8324,-299.932,0.999849
8325,-299.932,0.999849
8326,-299.932,0.999849
8327,-299.932,0.999849
8328,-299.933,0.999849
8329,-299.933,0.999849
8330,-299.933,0.999849
8331,-299.933,0.999849
8332,-299.933,0.999849
8333,-299.933,0.999849
8334,-299.933,0.999849
8335,-299.933,0.999849
8336,-299.933,0.999849
8337,-299.933,0.999849
8338,-299.933,0.999849
8339,-299.933,0.999849
8340,-299.933,0.999849
8341,-299.933,0.999849
8342,-299.933,0.999849
8343,-299.933,0.999849
8344,-299.933,0.999849
8345,-299.933,0.999849
8346,-299.933,0.999849
8347,-299.933,0.999849
8348,-299.933,0.999849
8349,-299.933,0.999849
8350,-299.933,0.999849
8351,-299.933,0.999849
8352,-299.933,0.999849
8353,-299.933,0.999849
8354,-299.933,0.999849
8355,-299.933,0.999849
8356,-299.933,0.999849
8357,-299.932,0.999847
8358,-299.932,0.999847
8359,-299.932,0.999847
8360,-299.932,0.999847
8361,-299.932,0.999847
8362,-299.932,0.999847
8363,-299.932,0.999847
8364,-299.932,0.999847
8365,-299.932,0.999847
8366,-299.932,0.999847
8367,-299.932,0.999847
8368,-299.932,0.999847
8369,-299.932,0.999847
8370,-299.932,0.999847
8371,-299.932,0.999847
8372,-299.932,0.999847
8373,-299.932,0.999847
8374,-299.932,0.999847
8375,-299.932,0.999847
8376,-299.932,0.999847
8377,-299.932,0.999847
8378,-299.932,0.999847
8379,-299.932,0.999847
8380,-299.932,0.999847
8381,-299.932,0.999847
8382,-299.932,0.999847
8383,-299.932,0.999847
8384,-299.932,0.999847
8385,-299.931,0.999845
8386,-299.931,0.999845
8387,-299.931,0.999845
8388,-299.931,0.999845
8389,-299.931,0.999845
8390,-299.931,0.999845
8391,-299.931,0.999845
8392,-299.931,0.999845
8393,-299.931,0.999845
8394,-299.931,0.999845
8395,-299.931,0.999845
8396,-299.931,0.999845
8397,-299.931,0.999845
8398,-299.931,0.999845
8399,-299.931,0.999845
8400,-299.931,0.999845
8401,-299.931,0.999845
8402,-299.931,0.999845
8403,-299.931,0.999845
8404,-299.931,0.999845
8405,-299.93,0.999843
8406,-299.93,0.999843
8407,-299.93,0.999843
8408,-299.93,0.999843
8409,-299.93,0.999843
8410,-299.93,0.999843
8411,-299.93,0.999843
8412,-299.93,0.999843
8413,-299.93,0.999843
8414,-299.93,0.999843
8415,-299.93,0.999843
8416,-299.93,0.999843
8417,-299.93,0.999843
8418,-299.93,0.999843
8419,-299.93,0.999843
8420,-299.93,0.999843
8421,-299.93,0.999843
8422,-299.93,0.999843
8423,-299.93,0.999843
