340.277	-71.7598
340.654	-71.7598
341.032	-71.7598
341.409	-109.7054
341.786	-99.3492
342.163	-114.0744
342.54	-101.9383
342.917	-99.9156
343.293	-90.0449
343.67	-71.7598
344.047	-55.4974
344.424	-37.1314
344.8	-31.6297
345.177	-5.8203
345.554	29.1317
345.93	40.1351
346.307	59.5529
346.683	86.6569
347.06	104.2947
347.436	135.6059
347.813	152.4346
348.189	167.9688
348.565	177.9204
348.941	195.8819
349.318	217.5651
349.694	224.5231
350.07	243.0509
350.446	260.3651
350.822	267.3231
351.198	281.8056
351.574	279.5401
351.95	290.5436
352.326	300.7379
352.702	305.5114
353.078	293.5371
353.453	316.5148
353.829	322.5829
354.205	315.9485
354.581	336.5799
354.956	332.2918
355.332	334.5572
355.707	324.9292
356.083	332.4536
356.458	324.8483
356.834	318.5375
357.209	320.3175
357.584	331.4827
357.96	336.2562
358.335	336.9844
358.71	317.5666
359.085	320.6411
359.46	315.9485
359.835	317.4048
360.211	304.2978
360.586	306.8059
360.96	313.5213
361.335	305.916
361.71	298.3107
362.085	303.1651
362.46	306.2396
362.835	308.1005
363.209	314.0876
363.584	301.7897
363.959	298.7152
364.333	321.6929
364.708	310.3659
365.082	315.7867
365.457	304.8642
365.831	314.0876
366.206	306.4014
366.58	308.7477
366.954	308.5859
367.329	314.1685
367.703	322.502
368.077	332.8581
368.451	350.1723
368.825	375.9818
369.2	549.0427
369.574	1590.3211
369.948	2730.711
370.321	2996.8154
370.695	2055.5386
371.069	1321.4657
371.443	941.5246
371.817	699.935
372.191	470.8862
372.564	382.3735
372.938	337.8744
373.312	341.5152
373.685	338.198
374.059	322.3402
374.432	319.4275
374.806	327.3564
375.179	311.984
375.553	313.1167
375.926	314.0876
376.299	315.0585
376.672	308.8286
377.046	313.5213
377.419	301.7897
377.792	310.0422
378.165	308.4241
378.538	322.0165
378.911	311.1749
379.284	300.0097
379.657	297.6634
380.03	302.1942
380.403	305.4305
380.776	322.7447
381.148	318.6993
381.521	300.7379
381.894	306.4823
382.266	306.9678
382.639	303.8124
383.012	316.6766
383.384	307.4532
383.757	310.8513
384.129	303.7315
384.501	317.6475
384.874	309.9613
385.246	315.6249
385.618	306.9678
385.991	321.7738
386.363	315.1394
386.735	314.7349
387.107	312.9549
387.479	301.3042
387.851	318.2139
388.223	311.7413
388.595	322.9065
388.967	307.7768
389.339	311.6604
389.711	320.3984
390.083	312.3886
390.454	298.1489
390.826	314.4112
391.198	311.8222
391.569	319.4275
391.941	320.1557
392.312	299.8479
392.684	311.984
393.055	319.1848
393.427	314.0067
393.798	315.5439
394.169	304.0551
394.541	320.5602
394.912	325.5765
395.283	314.4921
395.654	326.7901
396.026	320.6411
396.397	319.832
396.768	314.3303
397.139	306.725
397.51	295.2362
397.881	324.8483
398.251	318.2139
398.622	303.0033
398.993	317.9712
399.364	320.3175
399.735	315.6249
400.105	310.9322
400.476	322.1784
400.846	324.1201
401.217	312.1458
401.587	316.1103
401.958	325.091
402.328	324.5247
402.699	331.6445
403.069	347.9069
403.439	345.237
403.81	346.8551
404.18	350.0914
404.55	333.6672
404.92	336.9035
405.29	337.7126
405.66	349.3632
406.03	341.7579
406.4	346.4506
406.77	346.4506
407.14	353.1659
407.51	361.9848
407.88	378.3281
408.25	411.2574
408.619	566.276
408.989	2030.8619
409.359	5609.0729
409.728	7791.3075
410.098	6209.1631
410.467	2764.6921
410.837	1063.2902
411.206	598.2344
411.576	468.7826
411.945	447.7466
412.314	696.0515
412.683	1009.0013
413.053	1011.914
413.422	736.9906
413.791	467.3262
414.16	371.6937
414.529	353.2468
414.898	342.0816
415.267	335.8517
415.636	346.4506
416.005	327.0328
